China_DateTime,Chan 1 - Deg C,Chan 2 - %RH
1/13/20 5:58,7.9,65.3
1/13/20 5:59,8,65.3
1/13/20 6:00,8,63
1/13/20 6:01,7.9,60.7
1/13/20 6:02,7.8,60.6
1/13/20 6:03,7.7,61.1
1/13/20 6:04,7.7,62.5
1/13/20 6:05,7.7,63.4
1/13/20 6:06,7.8,64.3
1/13/20 6:07,7.8,64.3
1/13/20 6:08,7.8,63
1/13/20 6:09,7.7,60.6
1/13/20 6:10,7.6,60.6
1/13/20 6:11,7.5,61.5
1/13/20 6:12,7.5,62.9
1/13/20 6:13,7.6,63.8
1/13/20 6:14,7.6,64.8
1/13/20 6:15,7.7,64.8
1/13/20 6:16,7.7,62.5
1/13/20 6:17,7.5,61.1
1/13/20 6:18,7.4,61.1
1/13/20 6:19,7.4,62
1/13/20 6:20,7.4,63.4
1/13/20 6:21,7.5,64.3
1/13/20 6:22,7.6,64.8
1/13/20 6:23,7.6,64.8
1/13/20 6:24,7.6,62.9
1/13/20 6:25,7.4,61.1
1/13/20 6:26,7.4,61.5
1/13/20 6:27,7.4,62.4
1/13/20 6:28,7.4,63.4
1/13/20 6:29,7.4,64.3
1/13/20 6:30,7.5,65.2
1/13/20 6:31,7.6,65.2
1/13/20 6:32,7.5,62.9
1/13/20 6:33,7.4,61
1/13/20 6:34,7.3,61.5
1/13/20 6:35,7.3,62.4
1/13/20 6:36,7.3,63.8
1/13/20 6:37,7.4,64.7
1/13/20 6:38,7.4,65.2
1/13/20 6:39,7.5,65.2
1/13/20 6:40,7.5,63.4
1/13/20 6:41,7.4,61.5
1/13/20 6:42,7.3,61.5
1/13/20 6:43,7.3,62.4
1/13/20 6:44,7.3,63.8
1/13/20 6:45,7.4,64.7
1/13/20 6:46,7.4,65.2
1/13/20 6:47,7.5,65.7
1/13/20 6:48,7.5,63.8
1/13/20 6:49,7.4,61.5
1/13/20 6:50,7.2,61.5
1/13/20 6:51,7.2,62.4
1/13/20 6:52,7.2,63.8
1/13/20 6:53,7.3,64.7
1/13/20 6:54,7.4,65.2
1/13/20 6:55,7.4,65.6
1/13/20 6:56,7.5,64.3
1/13/20 6:57,7.4,62.9
1/13/20 6:58,7.4,63.4
1/13/20 6:59,7.4,64.3
1/13/20 7:00,7.4,64.7
1/13/20 7:01,7.5,65.2
1/13/20 7:02,7.6,65.7
1/13/20 7:03,7.7,65.7
1/13/20 7:04,7.8,65.7
1/13/20 7:05,7.8,65.7
1/13/20 7:06,7.9,65.7
1/13/20 7:07,8,65.3
1/13/20 7:08,8.1,64.8
1/13/20 7:09,8,62.1
1/13/20 7:10,7.8,60.7
1/13/20 7:11,7.7,60.6
1/13/20 7:12,7.7,62
1/13/20 7:13,7.6,62.9
1/13/20 7:14,7.7,63.9
1/13/20 7:15,7.7,64.8
1/13/20 7:16,7.8,64.3
1/13/20 7:17,7.7,62
1/13/20 7:18,7.6,60.6
1/13/20 7:19,7.5,61.5
1/13/20 7:20,7.4,62.4
1/13/20 7:21,7.5,63.4
1/13/20 7:22,7.5,64.3
1/13/20 7:23,7.6,64.8
1/13/20 7:24,7.6,64.8
1/13/20 7:25,7.6,62
1/13/20 7:26,7.4,61.1
1/13/20 7:27,7.4,61.5
1/13/20 7:28,7.3,62.4
1/13/20 7:29,7.4,63.8
1/13/20 7:30,7.4,64.7
1/13/20 7:31,7.5,65.2
1/13/20 7:32,7.5,65.2
1/13/20 7:33,7.5,62.9
1/13/20 7:34,7.4,61.5
1/13/20 7:35,7.3,61.5
1/13/20 7:36,7.3,62.4
1/13/20 7:37,7.3,63.8
1/13/20 7:38,7.4,64.7
1/13/20 7:39,7.4,65.2
1/13/20 7:40,7.5,65.2
1/13/20 7:41,7.5,63.8
1/13/20 7:42,7.4,61.5
1/13/20 7:43,7.2,61.5
1/13/20 7:44,7.2,62.4
1/13/20 7:45,7.2,63.8
1/13/20 7:46,7.3,64.7
1/13/20 7:47,7.4,65.2
1/13/20 7:48,7.4,65.6
1/13/20 7:49,7.4,64.3
1/13/20 7:50,7.3,62
1/13/20 7:51,7.2,61.5
1/13/20 7:52,7.2,62.4
1/13/20 7:53,7.2,63.8
1/13/20 7:54,7.2,64.7
1/13/20 7:55,7.3,65.6
1/13/20 7:56,7.4,65.6
1/13/20 7:57,7.4,64.7
1/13/20 7:58,7.4,62.4
1/13/20 7:59,7.2,61.5
1/13/20 8:00,7.1,62.4
1/13/20 8:01,7.1,63.3
1/13/20 8:02,7.2,64.7
1/13/20 8:03,7.3,65.2
1/13/20 8:04,7.4,65.6
1/13/20 8:05,7.4,66.1
1/13/20 8:06,7.5,66.1
1/13/20 8:07,7.6,66.1
1/13/20 8:08,7.6,66.1
1/13/20 8:09,7.7,66.2
1/13/20 8:10,7.8,66.2
1/13/20 8:11,7.9,65.7
1/13/20 8:12,7.9,65.7
1/13/20 8:13,8,65.8
1/13/20 8:14,8.1,65.3
1/13/20 8:15,8.2,65.3
1/13/20 8:16,8.2,64.9
1/13/20 8:17,8.2,63.5
1/13/20 8:18,8.1,61.2
1/13/20 8:19,8,60.7
1/13/20 8:20,7.8,61.1
1/13/20 8:21,7.8,62.5
1/13/20 8:22,7.8,63.9
1/13/20 8:23,7.8,64.3
1/13/20 8:24,7.9,64.8
1/13/20 8:25,7.9,63
1/13/20 8:26,7.8,61.1
1/13/20 8:27,7.6,61.1
1/13/20 8:28,7.6,62
1/13/20 8:29,7.6,62.9
1/13/20 8:30,7.6,64.3
1/13/20 8:31,7.7,64.8
1/13/20 8:32,7.7,64.8
1/13/20 8:33,7.7,63.4
1/13/20 8:34,7.5,61.5
1/13/20 8:35,7.4,61.1
1/13/20 8:36,7.4,62
1/13/20 8:37,7.4,63.4
1/13/20 8:38,7.4,64.3
1/13/20 8:39,7.5,65.2
1/13/20 8:40,7.6,65.2
1/13/20 8:41,7.6,64.3
1/13/20 8:42,7.4,62
1/13/20 8:43,7.4,61.5
1/13/20 8:44,7.3,62.4
1/13/20 8:45,7.3,63.3
1/13/20 8:46,7.3,64.3
1/13/20 8:47,7.4,65.2
1/13/20 8:48,7.4,65.6
1/13/20 8:49,7.5,64.7
1/13/20 8:50,7.4,62.4
1/13/20 8:51,7.3,61.5
1/13/20 8:52,7.2,61.9
1/13/20 8:53,7.2,63.3
1/13/20 8:54,7.3,64.2
1/13/20 8:55,7.3,65.2
1/13/20 8:56,7.4,65.6
1/13/20 8:57,7.4,65.6
1/13/20 8:58,7.4,63.3
1/13/20 8:59,7.2,61.5
1/13/20 9:00,7.2,61.9
1/13/20 9:01,7.1,62.8
1/13/20 9:02,7.2,64.2
1/13/20 9:03,7.2,65.1
1/13/20 9:04,7.3,65.6
1/13/20 9:05,7.4,66.1
1/13/20 9:06,7.4,64.3
1/13/20 9:07,7.2,62.4
1/13/20 9:08,7.1,61.9
1/13/20 9:09,7.1,62.8
1/13/20 9:10,7.1,63.8
1/13/20 9:11,7.2,64.7
1/13/20 9:12,7.2,65.6
1/13/20 9:13,7.3,66.1
1/13/20 9:14,7.4,66.1
1/13/20 9:15,7.5,66.1
1/13/20 9:16,7.6,66.6
1/13/20 9:17,7.6,66.1
1/13/20 9:18,7.7,66.2
1/13/20 9:19,7.8,66.2
1/13/20 9:20,7.9,65.7
1/13/20 9:21,8,65.7
1/13/20 9:22,8.1,65.8
1/13/20 9:23,8.1,65.3
1/13/20 9:24,8.2,65.3
1/13/20 9:25,8.2,64.9
1/13/20 9:26,8.2,62.1
1/13/20 9:27,8,60.7
1/13/20 9:28,7.8,61.1
1/13/20 9:29,7.8,62
1/13/20 9:30,7.8,63.4
1/13/20 9:31,7.8,64.3
1/13/20 9:32,7.8,64.8
1/13/20 9:33,7.8,64.3
1/13/20 9:34,7.8,62
1/13/20 9:35,7.6,61.1
1/13/20 9:36,7.5,61.5
1/13/20 9:37,7.4,62.4
1/13/20 9:38,7.5,63.8
1/13/20 9:39,7.5,64.7
1/13/20 9:40,7.6,65.2
1/13/20 9:41,7.6,65.2
1/13/20 9:42,7.6,62.9
1/13/20 9:43,7.4,61.5
1/13/20 9:44,7.4,61.5
1/13/20 9:45,7.3,62.9
1/13/20 9:46,7.4,63.8
1/13/20 9:47,7.4,64.7
1/13/20 9:48,7.4,65.2
1/13/20 9:49,7.5,65.2
1/13/20 9:50,7.5,63.4
1/13/20 9:51,7.4,61.5
1/13/20 9:52,7.2,61.5
1/13/20 9:53,7.2,62.4
1/13/20 9:54,7.2,63.8
1/13/20 9:55,7.3,64.7
1/13/20 9:56,7.4,65.6
1/13/20 9:57,7.4,65.6
1/13/20 9:58,7.4,64.3
1/13/20 9:59,7.3,62
1/13/20 10:00,7.2,61.9
1/13/20 10:01,7.1,62.4
1/13/20 10:02,7.1,63.8
1/13/20 10:03,7.2,64.7
1/13/20 10:04,7.2,65.6
1/13/20 10:05,7.4,65.6
1/13/20 10:06,7.4,65.2
1/13/20 10:07,7.3,62.9
1/13/20 10:08,7.2,61.9
1/13/20 10:09,7,62.4
1/13/20 10:10,7.1,63.3
1/13/20 10:11,7.1,64.2
1/13/20 10:12,7.2,65.1
1/13/20 10:13,7.2,65.6
1/13/20 10:14,7.3,65.6
1/13/20 10:15,7.3,63.3
1/13/20 10:16,7.2,61.5
1/13/20 10:17,7.1,61.5
1/13/20 10:18,7.1,62.4
1/13/20 10:19,7.2,63.3
1/13/20 10:20,7.2,64.2
1/13/20 10:21,7.3,64.7
1/13/20 10:22,7.4,63.8
1/13/20 10:23,7.4,63.4
1/13/20 10:24,7.5,63.8
1/13/20 10:25,7.6,63.8
1/13/20 10:26,7.6,63.9
1/13/20 10:27,7.8,63.9
1/13/20 10:28,7.9,63.9
1/13/20 10:29,8,63.5
1/13/20 10:30,8.2,63.5
1/13/20 10:31,8.2,63
1/13/20 10:32,8.4,63.1
1/13/20 10:33,8.5,62.6
1/13/20 10:34,8.6,60.8
1/13/20 10:35,8.5,57.9
1/13/20 10:36,8.3,57.9
1/13/20 10:37,8.2,58.9
1/13/20 10:38,8.3,60.3
1/13/20 10:39,8.3,61.2
1/13/20 10:40,8.4,60.7
1/13/20 10:41,8.4,58.4
1/13/20 10:42,8.2,57.4
1/13/20 10:43,8.2,58.4
1/13/20 10:44,8.2,59.8
1/13/20 10:45,8.4,60.7
1/13/20 10:46,8.5,59.8
1/13/20 10:47,8.6,58
1/13/20 10:48,8.5,58
1/13/20 10:49,8.6,58.9
1/13/20 10:50,8.7,59.9
1/13/20 10:51,8.8,59.9
1/13/20 10:52,8.9,58
1/13/20 10:53,8.9,56.6
1/13/20 10:54,8.8,57.1
1/13/20 10:55,8.9,58.5
1/13/20 10:56,9,59.4
1/13/20 10:57,9.1,59
1/13/20 10:58,9.2,56.6
1/13/20 10:59,9.1,55.7
1/13/20 11:00,9.1,57.1
1/13/20 11:01,9.2,58.5
1/13/20 11:02,9.3,59
1/13/20 11:03,9.4,57.2
1/13/20 11:04,9.4,55.2
1/13/20 11:05,9.3,55.2
1/13/20 11:06,9.3,56.7
1/13/20 11:07,9.4,58.1
1/13/20 11:08,9.6,57.6
1/13/20 11:09,9.6,55.8
1/13/20 11:10,9.6,54.8
1/13/20 11:11,9.6,55.3
1/13/20 11:12,9.6,56.7
1/13/20 11:13,9.8,57.7
1/13/20 11:14,9.8,56.3
1/13/20 11:15,9.8,54.3
1/13/20 11:16,9.7,54.3
1/13/20 11:17,9.7,55.8
1/13/20 11:18,9.8,57.2
1/13/20 11:19,9.8,56.7
1/13/20 11:20,9.9,55.3
1/13/20 11:21,10,53.9
1/13/20 11:22,9.9,54.4
1/13/20 11:23,10,55.8
1/13/20 11:24,10.1,56.3
1/13/20 11:25,10.2,55.4
1/13/20 11:26,10.2,53.9
1/13/20 11:27,10.2,53
1/13/20 11:28,10.2,54.4
1/13/20 11:29,10.2,55.9
1/13/20 11:30,10.3,55.4
1/13/20 11:31,10.4,54.9
1/13/20 11:32,10.6,54.9
1/13/20 11:33,10.7,55
1/13/20 11:34,10.9,55
1/13/20 11:35,11.1,54.5
1/13/20 11:36,11.3,54.6
1/13/20 11:37,11.6,54.1
1/13/20 11:38,11.8,53.7
1/13/20 11:39,12,53.2
1/13/20 11:40,12.2,52.8
1/13/20 11:41,12.5,52.8
1/13/20 11:42,12.7,51.9
1/13/20 11:43,12.8,50.4
1/13/20 11:44,12.7,49.4
1/13/20 11:45,12.6,48.8
1/13/20 11:46,12.5,48.8
1/13/20 11:47,12.4,48.8
1/13/20 11:48,12.3,48.8
1/13/20 11:49,12.2,48.3
1/13/20 11:50,12.1,47.7
1/13/20 11:51,12,47.7
1/13/20 11:52,11.9,48.2
1/13/20 11:53,11.9,49.8
1/13/20 11:54,11.9,51.8
1/13/20 11:55,12,50.8
1/13/20 11:56,11.9,49.3
1/13/20 11:57,11.9,48.2
1/13/20 11:58,11.8,48.2
1/13/20 11:59,11.7,49.8
1/13/20 12:00,11.7,51.7
1/13/20 12:01,11.8,51.7
1/13/20 12:02,11.8,49.8
1/13/20 12:03,11.8,48.7
1/13/20 12:04,11.7,48.2
1/13/20 12:05,11.6,49.2
1/13/20 12:06,11.6,51.2
1/13/20 12:07,11.7,52.2
1/13/20 12:08,11.8,50.8
1/13/20 12:09,11.8,48.7
1/13/20 12:10,11.8,48.2
1/13/20 12:11,11.7,47.7
1/13/20 12:12,11.6,49.7
1/13/20 12:13,11.7,51.2
1/13/20 12:14,11.8,51.7
1/13/20 12:15,11.8,49.8
1/13/20 12:16,11.8,48.2
1/13/20 12:17,11.8,47.7
1/13/20 12:18,11.8,47.7
1/13/20 12:19,11.7,48.7
1/13/20 12:20,11.7,50.8
1/13/20 12:21,11.8,51.3
1/13/20 12:22,11.8,49.2
1/13/20 12:23,11.8,47.7
1/13/20 12:24,11.7,47.7
1/13/20 12:25,11.6,48.7
1/13/20 12:26,11.6,50.7
1/13/20 12:27,11.6,50.7
1/13/20 12:28,11.7,49.2
1/13/20 12:29,11.7,47.7
1/13/20 12:30,11.6,47.1
1/13/20 12:31,11.6,48.7
1/13/20 12:32,11.6,50.3
1/13/20 12:33,11.7,50.7
1/13/20 12:34,11.8,49.2
1/13/20 12:35,11.8,47.7
1/13/20 12:36,11.8,47.1
1/13/20 12:37,11.7,46.6
1/13/20 12:38,11.7,47.7
1/13/20 12:39,11.7,49.8
1/13/20 12:40,11.8,50.8
1/13/20 12:41,11.9,50.3
1/13/20 12:42,12.2,49.8
1/13/20 12:43,12.4,49.9
1/13/20 12:44,12.6,49.4
1/13/20 12:45,12.9,48.9
1/13/20 12:46,13.2,48.4
1/13/20 12:47,13.4,47.9
1/13/20 12:48,13.6,47.9
1/13/20 12:49,13.8,47.4
1/13/20 12:50,14,46.9
1/13/20 12:51,14.2,47
1/13/20 12:52,14.4,45.4
1/13/20 12:53,14.3,43.8
1/13/20 12:54,14.2,43.7
1/13/20 12:55,14.1,43.2
1/13/20 12:56,13.9,43.2
1/13/20 12:57,13.8,42.6
1/13/20 12:58,13.6,42.6
1/13/20 12:59,13.4,42.6
1/13/20 13:00,13.3,42.6
1/13/20 13:01,13.2,42.5
1/13/20 13:02,13,43.6
1/13/20 13:03,13,45.7
1/13/20 13:04,13,47.8
1/13/20 13:05,13.1,46.3
1/13/20 13:06,13,44.7
1/13/20 13:07,13,43.6
1/13/20 13:08,12.9,43.6
1/13/20 13:09,12.8,43.6
1/13/20 13:10,12.7,45.2
1/13/20 13:11,12.7,47.3
1/13/20 13:12,12.8,48.3
1/13/20 13:13,12.8,46.2
1/13/20 13:14,12.8,44.6
1/13/20 13:15,12.8,44.1
1/13/20 13:16,12.7,43.5
1/13/20 13:17,12.6,44.1
1/13/20 13:18,12.6,46.2
1/13/20 13:19,12.6,47.8
1/13/20 13:20,12.8,47.8
1/13/20 13:21,12.8,45.7
1/13/20 13:22,12.8,44.6
1/13/20 13:23,12.7,43.6
1/13/20 13:24,12.6,43.5
1/13/20 13:25,12.6,43.5
1/13/20 13:26,12.6,44.6
1/13/20 13:27,12.6,46.7
1/13/20 13:28,12.7,48.3
1/13/20 13:29,12.8,46.8
1/13/20 13:30,12.8,44.6
1/13/20 13:31,12.8,44.1
1/13/20 13:32,12.8,43.6
1/13/20 13:33,12.7,43.6
1/13/20 13:34,12.7,43
1/13/20 13:35,12.6,42.5
1/13/20 13:36,12.6,44.1
1/13/20 13:37,12.6,46.7
1/13/20 13:38,12.7,48.3
1/13/20 13:39,12.8,46.2
1/13/20 13:40,12.8,44.6
1/13/20 13:41,12.8,43.6
1/13/20 13:42,12.6,43.5
1/13/20 13:43,12.6,44.1
1/13/20 13:44,12.5,46.2
1/13/20 13:45,12.5,48.3
1/13/20 13:46,12.6,46.7
1/13/20 13:47,12.5,45.1
1/13/20 13:48,12.4,44
1/13/20 13:49,12.2,44.6
1/13/20 13:50,12.2,47.2
1/13/20 13:51,12.2,49.3
1/13/20 13:52,12.2,49.8
1/13/20 13:53,12.4,49.9
1/13/20 13:54,12.5,49.9
1/13/20 13:55,12.7,49.4
1/13/20 13:56,12.8,48.9
1/13/20 13:57,13,48.4
1/13/20 13:58,13.2,48.4
1/13/20 13:59,13.3,47.9
1/13/20 14:00,13.4,47.9
1/13/20 14:01,13.6,46.9
1/13/20 14:02,13.5,44.7
1/13/20 14:03,13.2,43.6
1/13/20 14:04,13,43.6
1/13/20 14:05,12.8,44.1
1/13/20 14:06,12.7,46.2
1/13/20 14:07,12.6,48.3
1/13/20 14:08,12.6,48.8
1/13/20 14:09,12.6,45.7
1/13/20 14:10,12.4,45.1
1/13/20 14:11,12.2,45.6
1/13/20 14:12,12.1,47.7
1/13/20 14:13,12.1,49.8
1/13/20 14:14,12.1,48.8
1/13/20 14:15,12,46.7
1/13/20 14:16,11.9,45.6
1/13/20 14:17,11.8,47.1
1/13/20 14:18,11.7,49.2
1/13/20 14:19,11.7,50.3
1/13/20 14:20,11.7,48.2
1/13/20 14:21,11.6,46.6
1/13/20 14:22,11.5,47.1
1/13/20 14:23,11.4,48.7
1/13/20 14:24,11.4,50.7
1/13/20 14:25,11.4,49.7
1/13/20 14:26,11.4,47.6
1/13/20 14:27,11.3,47.6
1/13/20 14:28,11.2,49.2
1/13/20 14:29,11.2,51.2
1/13/20 14:30,11.2,50.7
1/13/20 14:31,11.2,48.1
1/13/20 14:32,11.1,47.6
1/13/20 14:33,11,49.6
1/13/20 14:34,11,51.1
1/13/20 14:35,11,51.2
1/13/20 14:36,11,48.6
1/13/20 14:37,11,48.1
1/13/20 14:38,10.9,49.6
1/13/20 14:39,10.9,51.6
1/13/20 14:40,11,51.6
1/13/20 14:41,10.9,49.6
1/13/20 14:42,10.8,48.6
1/13/20 14:43,10.8,49.6
1/13/20 14:44,10.8,51.6
1/13/20 14:45,10.8,52.6
1/13/20 14:46,10.8,50.6
1/13/20 14:47,10.8,49.1
1/13/20 14:48,10.7,49.6
1/13/20 14:49,10.7,51.1
1/13/20 14:50,10.7,52.6
1/13/20 14:51,10.8,51.1
1/13/20 14:52,10.7,49.1
1/13/20 14:53,10.6,49.1
1/13/20 14:54,10.6,51.1
1/13/20 14:55,10.6,52.5
1/13/20 14:56,10.6,52.1
1/13/20 14:57,10.6,50.1
1/13/20 14:58,10.6,49.6
1/13/20 14:59,10.5,50.6
1/13/20 15:00,10.5,52.1
1/13/20 15:01,10.6,53
1/13/20 15:02,10.7,53
1/13/20 15:03,10.8,52.6
1/13/20 15:04,11,52.1
1/13/20 15:05,11.1,51.6
1/13/20 15:06,11.3,51.2
1/13/20 15:07,11.4,50.7
1/13/20 15:08,11.6,50.7
1/13/20 15:09,11.7,50.3
1/13/20 15:10,11.8,49.8
1/13/20 15:11,11.8,46.6
1/13/20 15:12,11.5,45.5
1/13/20 15:13,11.3,46
1/13/20 15:14,11.1,48.1
1/13/20 15:15,11.1,49.7
1/13/20 15:16,11.1,50.2
1/13/20 15:17,11.1,48.1
1/13/20 15:18,11,46.5
1/13/20 15:19,10.7,46.5
1/13/20 15:20,10.7,48.6
1/13/20 15:21,10.6,50.1
1/13/20 15:22,10.7,50.1
1/13/20 15:23,10.6,48
1/13/20 15:24,10.5,46.4
1/13/20 15:25,10.4,47
1/13/20 15:26,10.3,49
1/13/20 15:27,10.3,50.1
1/13/20 15:28,10.4,50.1
1/13/20 15:29,10.4,48
1/13/20 15:30,10.2,46.4
1/13/20 15:31,10.1,47.4
1/13/20 15:32,10.1,49
1/13/20 15:33,10.1,50
1/13/20 15:34,10.2,50.1
1/13/20 15:35,10.2,48
1/13/20 15:36,10.1,46.4
1/13/20 15:37,9.9,47.4
1/13/20 15:38,9.9,49
1/13/20 15:39,9.9,50
1/13/20 15:40,10,50
1/13/20 15:41,9.9,47.9
1/13/20 15:42,9.8,46.4
1/13/20 15:43,9.7,47.4
1/13/20 15:44,9.7,48.9
1/13/20 15:45,9.7,50
1/13/20 15:46,9.8,50
1/13/20 15:47,9.8,47.9
1/13/20 15:48,9.7,46.3
1/13/20 15:49,9.6,46.8
1/13/20 15:50,9.5,48.9
1/13/20 15:51,9.6,50
1/13/20 15:52,9.6,50
1/13/20 15:53,9.7,48.4
1/13/20 15:54,9.6,46.3
1/13/20 15:55,9.4,46.8
1/13/20 15:56,9.4,48.4
1/13/20 15:57,9.4,49.9
1/13/20 15:58,9.5,50
1/13/20 15:59,9.5,48.4
1/13/20 16:00,9.4,46.3
1/13/20 16:01,9.4,46.8
1/13/20 16:02,9.3,48.4
1/13/20 16:03,9.3,49.9
1/13/20 16:04,9.4,49.9
1/13/20 16:05,9.4,48.9
1/13/20 16:06,9.4,46.8
1/13/20 16:07,9.2,46.8
1/13/20 16:08,9.2,48.4
1/13/20 16:09,9.2,49.9
1/13/20 16:10,9.2,49.9
1/13/20 16:11,9.3,49.9
1/13/20 16:12,9.4,49.9
1/13/20 16:13,9.6,49.4
1/13/20 16:14,9.7,49.5
1/13/20 16:15,9.8,49
1/13/20 16:16,10,49
1/13/20 16:17,10.1,48.5
1/13/20 16:18,10.2,48.5
1/13/20 16:19,10.3,47.5
1/13/20 16:20,10.2,45.3
1/13/20 16:21,9.9,44.3
1/13/20 16:22,9.8,45.8
1/13/20 16:23,9.7,47.9
1/13/20 16:24,9.7,48.9
1/13/20 16:25,9.7,48.9
1/13/20 16:26,9.8,46.9
1/13/20 16:27,9.6,45.3
1/13/20 16:28,9.5,46.3
1/13/20 16:29,9.4,47.9
1/13/20 16:30,9.4,48.9
1/13/20 16:31,9.5,48.9
1/13/20 16:32,9.5,47.4
1/13/20 16:33,9.4,45.8
1/13/20 16:34,9.2,46.3
1/13/20 16:35,9.2,47.8
1/13/20 16:36,9.2,48.9
1/13/20 16:37,9.2,49.4
1/13/20 16:38,9.3,48.4
1/13/20 16:39,9.1,46.3
1/13/20 16:40,8.9,46.2
1/13/20 16:41,8.8,47.8
1/13/20 16:42,8.8,49.3
1/13/20 16:43,8.8,49.3
1/13/20 16:44,9,49.4
1/13/20 16:45,9,46.8
1/13/20 16:46,8.7,46.2
1/13/20 16:47,8.6,47.2
1/13/20 16:48,8.6,49.3
1/13/20 16:49,8.6,50.3
1/13/20 16:50,8.7,49.8
1/13/20 16:51,8.8,47.8
1/13/20 16:52,8.6,46.2
1/13/20 16:53,8.4,47.2
1/13/20 16:54,8.4,49.3
1/13/20 16:55,8.4,50.3
1/13/20 16:56,8.6,50.3
1/13/20 16:57,8.6,49.3
1/13/20 16:58,8.6,46.7
1/13/20 16:59,8.4,46.7
1/13/20 17:00,8.3,48.7
1/13/20 17:01,8.3,50.3
1/13/20 17:02,8.4,50.3
1/13/20 17:03,8.5,49.8
1/13/20 17:04,8.4,47.2
1/13/20 17:05,8.1,46.1
1/13/20 17:06,7.8,48.2
1/13/20 17:07,7.7,50.2
1/13/20 17:08,7.7,51.2
1/13/20 17:09,7.8,51.2
1/13/20 17:10,7.8,49.7
1/13/20 17:11,7.6,47.1
1/13/20 17:12,7.4,48.1
1/13/20 17:13,7.2,50.1
1/13/20 17:14,7.1,52
1/13/20 17:15,7.2,53
1/13/20 17:16,7.3,53
1/13/20 17:17,7.4,53.5
1/13/20 17:18,7.5,53.1
1/13/20 17:19,7.6,53.1
1/13/20 17:20,7.7,53.1
1/13/20 17:21,7.8,53.1
1/13/20 17:22,7.9,53.1
1/13/20 17:23,8,52.7
1/13/20 17:24,8.1,52.7
1/13/20 17:25,8.1,52.7
1/13/20 17:26,8.2,52.7
1/13/20 17:27,8.2,52.2
1/13/20 17:28,8.2,50.3
1/13/20 17:29,8,47.7
1/13/20 17:30,7.7,48.1
1/13/20 17:31,7.5,50.7
1/13/20 17:32,7.4,52.6
1/13/20 17:33,7.4,53.5
1/13/20 17:34,7.5,53.5
1/13/20 17:35,7.6,52.6
1/13/20 17:36,7.4,49.6
1/13/20 17:37,7.2,49.6
1/13/20 17:38,7,51.6
1/13/20 17:39,7,53.5
1/13/20 17:40,7,54.4
1/13/20 17:41,7.1,54.9
1/13/20 17:42,7.2,54
1/13/20 17:43,7.1,51.1
1/13/20 17:44,6.9,50.6
1/13/20 17:45,6.8,52
1/13/20 17:46,6.8,54.4
1/13/20 17:47,6.8,55.3
1/13/20 17:48,6.9,55.8
1/13/20 17:49,7,55.8
1/13/20 17:50,7,53
1/13/20 17:51,6.9,51
1/13/20 17:52,6.7,52.5
1/13/20 17:53,6.6,54.4
1/13/20 17:54,6.7,55.8
1/13/20 17:55,6.8,56.7
1/13/20 17:56,6.9,56.8
1/13/20 17:57,7,54.9
1/13/20 17:58,6.9,52
1/13/20 17:59,6.7,52.5
1/13/20 18:00,6.6,54.3
1/13/20 18:01,6.6,56.2
1/13/20 18:02,6.7,57.2
1/13/20 18:03,6.8,57.7
1/13/20 18:04,7,57.2
1/13/20 18:05,6.9,53.9
1/13/20 18:06,6.7,52.5
1/13/20 18:07,6.6,53.9
1/13/20 18:08,6.6,56.2
1/13/20 18:09,6.6,57.7
1/13/20 18:10,6.7,58.1
1/13/20 18:11,6.9,58.2
1/13/20 18:12,6.9,56.3
1/13/20 18:13,6.8,53.4
1/13/20 18:14,6.6,53.9
1/13/20 18:15,6.6,55.8
1/13/20 18:16,6.6,57.6
1/13/20 18:17,6.6,58.6
1/13/20 18:18,6.8,58.6
1/13/20 18:19,6.9,58.2
1/13/20 18:20,6.9,55.3
1/13/20 18:21,6.6,53.9
1/13/20 18:22,6.6,55.3
1/13/20 18:23,6.6,57.2
1/13/20 18:24,6.6,58.6
1/13/20 18:25,6.7,59.1
1/13/20 18:26,6.9,59.6
1/13/20 18:27,7,59.6
1/13/20 18:28,7.1,59.6
1/13/20 18:29,7.3,59.2
1/13/20 18:30,7.4,59.2
1/13/20 18:31,7.5,58.7
1/13/20 18:32,7.6,58.8
1/13/20 18:33,7.7,58.8
1/13/20 18:34,7.8,58.3
1/13/20 18:35,7.9,58.3
1/13/20 18:36,8,57.4
1/13/20 18:37,7.8,54.1
1/13/20 18:38,7.6,53.1
1/13/20 18:39,7.3,54
1/13/20 18:40,7.2,56.3
1/13/20 18:41,7.2,57.8
1/13/20 18:42,7.3,58.7
1/13/20 18:43,7.4,59.2
1/13/20 18:44,7.4,57.3
1/13/20 18:45,7.2,54.4
1/13/20 18:46,7,54.4
1/13/20 18:47,6.9,56.3
1/13/20 18:48,6.9,58.2
1/13/20 18:49,7,59.1
1/13/20 18:50,7.1,59.6
1/13/20 18:51,7.2,59.6
1/13/20 18:52,7.2,56.3
1/13/20 18:53,7,54.9
1/13/20 18:54,6.8,55.8
1/13/20 18:55,6.8,57.7
1/13/20 18:56,6.8,59.1
1/13/20 18:57,6.9,60
1/13/20 18:58,7,60.5
1/13/20 18:59,7.1,59.6
1/13/20 19:00,7,56.3
1/13/20 19:01,6.8,55.3
1/13/20 19:02,6.7,56.7
1/13/20 19:03,6.7,58.6
1/13/20 19:04,6.8,60
1/13/20 19:05,6.9,60.5
